Rk,Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
693,Leander Dendoncker,be,MF,,Aston Villa,Premier League,27,1995,20,7,697,7.7,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.5,1,18,2,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.07,0.01,0.07
694,Leander Dendoncker,be,MF,,Wolves,Premier League,27,1995,4,2,214,2.4,0,0,0,0,0,0,0,0,0.7,0.7,0.0,0.7,1,6,3,0.00,0.00,0.00,0.00,0.00,0.27,0.02,0.29,0.27,0.29
695,Emmanuel Dennis,ng,FW,MF,Nott'ham Forest,Premier League,24,1997,19,6,720,8.0,2,2,4,2,0,0,3,0,1.9,1.9,0.6,2.4,24,17,63,0.25,0.25,0.50,0.25,0.50,0.23,0.07,0.30,0.23,0.30
696,Fabio Depaoli,it,DF,,Hellas Verona,Serie A,25,1997,31,24,2173,24.1,2,2,4,2,0,0,7,0,1.7,1.7,1.2,2.9,28,66,76,0.08,0.08,0.17,0.08,0.17,0.07,0.05,0.12,0.07,0.12
697,Fabio Depaoli,it,DF,MF,Sampdoria,Serie A,25,1997,3,1,136,1.5,0,0,0,0,0,0,1,0,0.2,0.2,0.4,0.6,2,10,6,0.00,0.00,0.00,0.00,0.00,0.12,0.26,0.38,0.12,0.38
698,Kastriot Dermaku,al,DF,,Lecce,Serie A,30,1992,1,0,34,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
699,Halil Dervişoğlu,tr,MF,,Brentford,Premier League,22,1999,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.31,0.31,0.31
700,Rémy Descamps,fr,GK,,Nantes,Ligue 1,26,1996,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
701,Mikkel Desler,dk,DF,,Toulouse,Ligue 1,27,1995,27,26,2257,25.1,1,2,3,1,0,0,5,1,0.8,0.8,1.9,2.7,59,136,127,0.04,0.08,0.12,0.04,0.12,0.03,0.08,0.11,0.03,0.11
702,Cyriel Dessers,ng,FW,,Cremonese,Serie A,27,1994,26,19,1587,17.6,6,1,7,6,0,1,3,0,7.1,6.4,1.6,8.0,21,27,110,0.34,0.06,0.40,0.34,0.40,0.40,0.09,0.50,0.36,0.45
703,Sergiño Dest,us,DF,,Milan,Serie A,21,2000,8,2,329,3.7,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.6,11,14,12,0.00,0.00,0.00,0.00,0.00,0.08,0.09,0.17,0.08,0.17
704,Mattia Destro,it,FW,MF,Empoli,Serie A,31,1991,17,6,572,6.4,1,0,1,1,0,0,3,0,1.4,1.4,0.4,1.8,4,4,20,0.16,0.00,0.16,0.16,0.16,0.22,0.06,0.28,0.22,0.28
705,Gerard Deulofeu,es,FW,,Udinese,Serie A,28,1994,16,15,1211,13.5,2,6,8,2,0,0,1,0,5.1,5.1,4.4,9.5,72,82,118,0.15,0.45,0.59,0.15,0.59,0.38,0.33,0.70,0.38,0.70
706,Kiernan Dewsbury-Hall,eng,MF,,Leicester City,Premier League,23,1998,31,28,2306,25.6,2,2,4,2,0,0,5,1,2.4,2.4,3.3,5.6,68,132,91,0.08,0.08,0.16,0.08,0.16,0.09,0.13,0.22,0.09,0.22
707,Samuel Di Carmine,it,FW,MF,Cremonese,Serie A,33,1988,2,0,28,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,1,2,0.00,0.00,0.00,0.00,0.00,0.28,0.00,0.28,0.28,0.28
708,Federico Di Francesco,it,FW,MF,Lecce,Serie A,28,1994,36,23,2031,22.6,2,2,4,2,0,0,5,0,3.3,3.3,2.7,6.0,50,60,177,0.09,0.09,0.18,0.09,0.18,0.14,0.12,0.27,0.14,0.27
709,Michele Di Gregorio,it,GK,,Monza,Serie A,25,1997,37,37,3330,37.0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.03,0.03,0.00,0.03,0.00,0.00,0.00,0.00,0.00
710,Giovanni Di Lorenzo,it,DF,,Napoli,Serie A,28,1993,37,36,3257,36.2,3,4,7,3,0,0,2,0,2.7,2.7,4.7,7.4,73,256,182,0.08,0.11,0.19,0.08,0.19,0.07,0.13,0.20,0.07,0.20
711,Ángel Di María,ar,FW,MF,Juventus,Serie A,34,1988,26,15,1363,15.1,4,4,8,3,1,1,1,1,3.1,2.3,4.5,6.7,56,96,95,0.26,0.26,0.53,0.20,0.46,0.20,0.29,0.50,0.15,0.44
712,Boulaye Dia,sn,FW,MF,Salernitana,Serie A,25,1996,33,27,2518,28.0,16,6,22,15,1,1,4,0,8.8,8.0,3.1,11.1,48,50,140,0.57,0.21,0.79,0.54,0.75,0.31,0.11,0.43,0.29,0.40
713,Moussa Diaby,fr,FW,MF,Leverkusen,Bundesliga,23,1999,33,33,2699,30.0,9,8,17,9,0,1,4,0,11.0,10.3,8.2,18.5,125,104,258,0.30,0.27,0.57,0.30,0.57,0.37,0.27,0.64,0.34,0.62
714,Mouctar Diakhaby,gn,DF,,Valencia,La Liga,25,1996,29,28,2446,27.2,3,0,3,3,0,0,7,1,2.7,2.7,0.3,3.0,19,86,11,0.11,0.00,0.11,0.11,0.11,0.10,0.01,0.11,0.10,0.11
715,Mamadou Diakhon,fr,FW,,Reims,Ligue 1,16,2005,2,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14
716,Bafodé Diakité,fr,DF,,Lille,Ligue 1,21,2001,33,29,2653,29.5,3,0,3,3,0,0,6,0,1.7,1.7,0.7,2.4,43,179,67,0.10,0.00,0.10,0.10,0.10,0.06,0.02,0.08,0.06,0.08
717,Ibrahim Diakité,gn,DF,,Reims,Ligue 1,18,2003,3,1,131,1.5,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,0,2,6,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14
718,Abdou Diallo,sn,DF,MF,RB Leipzig,Bundesliga,26,1996,8,5,478,5.3,1,0,1,1,0,0,2,0,0.4,0.4,0.1,0.5,11,24,3,0.19,0.00,0.19,0.19,0.19,0.07,0.02,0.09,0.07,0.09
719,Baila Diallo,fr,DF,MF,Clermont Foot,Ligue 1,21,2001,6,0,89,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,1,9,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
720,Habib Diallo,sn,FW,,Strasbourg,Ligue 1,27,1995,37,32,2879,32.0,20,1,21,17,3,4,4,1,17.7,14.5,3.5,18.0,40,41,203,0.63,0.03,0.66,0.53,0.56,0.55,0.11,0.66,0.45,0.56
721,Ibrahima Diallo,fr,MF,,Southampton,Premier League,23,1999,18,11,819,9.1,0,0,0,0,0,0,4,0,0.2,0.2,0.1,0.3,9,28,6,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
722,Ismael Diallo,ci,DF,,Ajaccio,Ligue 1,25,1997,28,25,2176,24.2,0,0,0,0,0,0,9,1,0.3,0.3,0.6,0.8,36,70,36,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
723,Habib Diarra,sn,MF,FW,Strasbourg,Ligue 1,18,2004,29,18,1626,18.1,3,2,5,3,0,0,4,0,1.8,1.8,2.2,4.1,68,52,89,0.17,0.11,0.28,0.17,0.28,0.10,0.12,0.23,0.10,0.23
724,Mamady Diarra,ml,MF,DF,Cádiz,La Liga,22,2000,2,1,66,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,3,0,0,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.20,0.20,0.20
725,Moussa Diarra,ml,DF,,Toulouse,Ligue 1,21,2000,23,12,1225,13.6,0,1,1,0,0,0,0,0,0.2,0.2,0.7,0.9,21,50,43,0.00,0.07,0.07,0.00,0.07,0.01,0.05,0.06,0.01,0.06
726,Stéphane Diarra,fr,FW,MF,Lorient,Ligue 1,23,1998,28,14,1066,11.8,2,0,2,2,0,0,1,0,2.2,2.2,1.7,4.0,40,33,85,0.17,0.00,0.17,0.17,0.17,0.19,0.15,0.33,0.19,0.33
727,Youba Diarra,ml,MF,,Cádiz,La Liga,24,1998,5,1,98,1.1,0,0,0,0,0,0,2,0,0.0,0.0,0.5,0.5,1,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.45,0.45,0.00,0.45
728,Rúben Dias,pt,DF,,Manchester City,Premier League,25,1997,26,22,1998,22.2,0,0,0,0,0,0,3,0,1.3,1.3,0.6,1.9,14,98,2,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.09,0.06,0.09
729,Krépin Diatta,sn,MF,FW,Monaco,Ligue 1,23,1999,31,22,2072,23.0,4,2,6,4,0,0,3,0,4.6,4.6,3.4,8.0,80,90,229,0.17,0.09,0.26,0.17,0.26,0.20,0.15,0.35,0.20,0.35
730,Mory Diaw,sn,GK,,Clermont Foot,Ligue 1,29,1993,37,37,3330,37.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
731,Brahim Díaz,ma,MF,FW,Milan,Serie A,22,1999,33,27,1925,21.4,6,7,13,6,0,0,3,0,6.0,6.0,5.6,11.5,80,121,116,0.28,0.33,0.61,0.28,0.61,0.28,0.26,0.54,0.28,0.54
732,Luis Díaz,co,FW,,Liverpool,Premier League,25,1997,17,11,996,11.1,4,2,6,4,0,0,2,0,2.5,2.5,1.5,4.0,39,49,116,0.36,0.18,0.54,0.36,0.54,0.22,0.14,0.36,0.22,0.36
733,Justin Diehl,de,MF,FW,Köln,Bundesliga,17,2004,2,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
734,Bamba Dieng,sn,FW,MF,Marseille,Ligue 1,22,2000,10,1,194,2.2,1,0,1,1,0,0,1,0,1.5,1.5,0.1,1.6,5,1,23,0.46,0.00,0.46,0.46,0.46,0.71,0.04,0.76,0.71,0.76
735,Bamba Dieng,sn,FW,,Lorient,Ligue 1,22,2000,15,9,747,8.3,3,0,3,2,1,1,1,0,4.9,4.1,0.6,4.7,4,7,48,0.36,0.00,0.36,0.24,0.24,0.59,0.08,0.67,0.50,0.57
736,Eric Dier,eng,DF,,Tottenham,Premier League,28,1994,33,31,2818,31.3,2,1,3,2,0,0,3,0,1.6,1.6,1.2,2.8,9,87,14,0.06,0.03,0.10,0.06,0.10,0.05,0.04,0.09,0.05,0.09
737,Florian Dietz,de,FW,,Köln,Bundesliga,23,1998,11,4,395,4.4,1,0,1,1,0,0,1,0,2.5,2.5,0.3,2.8,8,5,22,0.23,0.00,0.23,0.23,0.23,0.57,0.07,0.64,0.57,0.64
738,Lucas Digne,fr,DF,,Aston Villa,Premier League,29,1993,28,18,1502,16.7,1,0,1,1,0,0,5,0,0.4,0.4,1.9,2.3,29,57,89,0.06,0.00,0.06,0.06,0.06,0.02,0.11,0.14,0.02,0.14
739,Federico Dimarco,it,DF,,Inter,Serie A,24,1997,33,26,2069,23.0,4,3,7,4,0,0,0,0,3.1,3.1,6.9,9.9,45,88,189,0.17,0.13,0.30,0.17,0.30,0.13,0.30,0.43,0.13,0.43
740,Stole Dimitrievski,mk,GK,,Rayo Vallecano,La Liga,28,1993,37,37,3324,36.9,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
741,Junior Dina Ebimbe,fr,DF,MF,Eint Frankfurt,Bundesliga,21,2000,19,10,1063,11.8,3,1,4,3,0,0,4,0,3.7,3.7,1.4,5.1,38,45,42,0.25,0.08,0.34,0.25,0.34,0.31,0.12,0.43,0.31,0.43
742,Tristan Dingomé,cm,MF,,Troyes,Ligue 1,31,1991,8,0,99,1.1,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.4,1,6,4,0.00,0.00,0.00,0.00,0.00,0.16,0.23,0.39,0.16,0.39
743,Eren Dinkçi,de,FW,MF,Werder Bremen,Bundesliga,20,2001,17,0,231,2.6,0,0,0,0,0,0,0,0,0.4,0.4,0.6,1.0,5,6,24,0.00,0.00,0.00,0.00,0.00,0.17,0.24,0.41,0.17,0.41
744,Sinaly Diomande,ci,DF,,Lyon,Ligue 1,21,2001,24,22,1957,21.7,0,0,0,0,0,0,2,1,0.8,0.8,0.2,1.0,10,108,8,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05
745,Lois Diony,fr,FW,,Angers,Ligue 1,29,1992,11,5,506,5.6,1,0,1,1,0,0,1,0,2.2,2.2,0.3,2.5,14,11,64,0.18,0.00,0.18,0.18,0.18,0.39,0.06,0.45,0.39,0.45
746,Edan Diop,fr,DF,FW,Monaco,Ligue 1,17,2004,7,1,223,2.5,1,0,1,1,0,0,0,0,1.2,1.2,0.8,2.1,8,17,29,0.40,0.00,0.40,0.40,0.40,0.49,0.34,0.83,0.49,0.83
747,Issa Diop,fr,DF,,Fulham,Premier League,25,1997,25,21,2012,22.4,1,0,1,1,0,0,2,0,0.3,0.3,0.4,0.7,13,70,4,0.04,0.00,0.04,0.04,0.04,0.01,0.02,0.03,0.01,0.03
748,Sofiane Diop,fr,MF,FW,Nice,Ligue 1,22,2000,22,14,1228,13.6,1,4,5,1,0,0,1,0,2.6,2.6,1.9,4.4,55,72,91,0.07,0.29,0.37,0.07,0.37,0.19,0.14,0.33,0.19,0.33
749,Sofiane Diop,fr,MF,,Monaco,Ligue 1,22,2000,1,1,65,0.7,1,0,1,1,0,0,0,0,1.0,1.0,0.1,1.1,5,2,10,1.38,0.00,1.38,1.38,1.38,1.40,0.11,1.51,1.40,1.51
750,Yehvann Diouf,fr,GK,,Reims,Ligue 1,22,1999,31,31,2790,31.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
751,Axel Disasi,fr,DF,,Monaco,Ligue 1,24,1998,38,37,3330,37.0,3,3,6,3,0,1,3,0,3.8,3.0,1.2,4.2,64,206,17,0.08,0.08,0.16,0.08,0.16,0.10,0.03,0.13,0.08,0.11
752,Tiago Djaló,pt,DF,,Lille,Ligue 1,22,2000,25,24,2017,22.4,2,0,2,2,0,0,7,0,1.3,1.3,0.1,1.4,9,70,4,0.09,0.00,0.09,0.09,0.09,0.06,0.01,0.06,0.06,0.06
753,Djené,tg,DF,,Getafe,La Liga,30,1991,33,33,2840,31.6,0,1,1,0,0,0,10,1,0.6,0.6,0.7,1.2,11,77,20,0.00,0.03,0.03,0.00,0.03,0.02,0.02,0.04,0.02,0.04
754,Moussa Djenepo,ml,DF,FW,Southampton,Premier League,24,1998,16,7,710,7.9,0,2,2,0,0,0,1,0,0.2,0.2,0.5,0.7,27,19,39,0.00,0.25,0.25,0.00,0.25,0.02,0.06,0.09,0.02,0.09
755,Koffi Djidji,ci,DF,,Torino,Serie A,29,1992,34,26,2424,26.9,1,0,1,1,0,0,3,0,0.9,0.9,0.1,1.1,11,83,13,0.04,0.00,0.04,0.04,0.04,0.04,0.00,0.04,0.04,0.04
756,Alexander Djiku,gh,DF,,Strasbourg,Ligue 1,27,1994,31,31,2677,29.7,1,2,3,1,0,0,8,1,1.4,1.4,0.7,2.1,4,136,4,0.03,0.07,0.10,0.03,0.10,0.05,0.02,0.07,0.05,0.07
757,Berat Djimsiti,al,DF,,Atalanta,Serie A,29,1993,24,20,1797,20.0,0,1,1,0,0,0,3,0,0.6,0.6,0.2,0.8,7,45,9,0.00,0.05,0.05,0.00,0.05,0.03,0.01,0.04,0.03,0.04
758,Moussa Djitte,sn,FW,,Ajaccio,Ligue 1,22,1999,6,1,136,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,0,2,12,0.00,0.00,0.00,0.00,0.00,0.09,0.01,0.10,0.09,0.10
759,Ouparine Djoco,gw,GK,,Clermont Foot,Ligue 1,24,1998,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
760,Marko Dmitrović,rs,GK,,Sevilla,La Liga,30,1992,15,13,1269,14.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
761,Alan Do Marcolino,ga,FW,,Rennes,Ligue 1,20,2002,3,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
762,Ben Doak,sct,FW,,Liverpool,Premier League,16,2005,2,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
763,Ritsu Doan,jp,MF,FW,Freiburg,Bundesliga,24,1998,33,30,2424,26.9,5,4,9,5,0,0,3,0,7.0,7.0,3.2,10.2,83,69,167,0.19,0.15,0.33,0.19,0.33,0.26,0.12,0.38,0.26,0.38
764,Dodô,br,DF,,Fiorentina,Serie A,23,1998,33,28,2331,25.9,1,3,4,1,0,0,5,1,0.7,0.7,2.2,2.9,72,141,104,0.04,0.12,0.15,0.04,0.15,0.03,0.09,0.11,0.03,0.11
765,Danilho Doekhi,nl,DF,,Union Berlin,Bundesliga,24,1998,25,25,2216,24.6,5,1,6,5,0,0,0,0,1.9,1.9,0.4,2.3,15,73,21,0.20,0.04,0.24,0.20,0.24,0.08,0.02,0.09,0.08,0.09
766,Matt Doherty,ie,DF,MF,Tottenham,Premier League,30,1992,12,7,667,7.4,1,0,1,1,0,0,0,0,0.8,0.8,0.3,1.0,16,20,57,0.13,0.00,0.13,0.13,0.13,0.10,0.04,0.14,0.10,0.14
767,Matt Doherty,ie,DF,,Atlético Madrid,La Liga,30,1992,2,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
768,Josh Doig,sct,DF,,Hellas Verona,Serie A,20,2002,22,15,1354,15.0,2,3,5,2,0,0,1,0,1.8,1.8,1.2,3.0,41,27,61,0.13,0.20,0.33,0.13,0.33,0.12,0.08,0.20,0.12,0.20
769,Jeremy Doku,be,MF,FW,Rennes,Ligue 1,20,2002,29,13,1291,14.3,6,2,8,6,0,0,0,0,2.7,2.7,4.9,7.5,101,71,156,0.42,0.14,0.56,0.42,0.56,0.19,0.34,0.53,0.19,0.53
770,Kasper Dolberg,dk,FW,,Sevilla,La Liga,24,1997,4,2,197,2.2,0,1,1,0,0,0,0,0,0.0,0.0,0.4,0.4,2,2,9,0.00,0.46,0.46,0.00,0.46,0.02,0.18,0.20,0.02,0.20
771,Kasper Dolberg,dk,FW,MF,Hoffenheim,Bundesliga,24,1997,13,4,402,4.5,1,0,1,1,0,0,0,0,0.5,0.5,0.4,0.9,4,4,20,0.22,0.00,0.22,0.22,0.22,0.11,0.10,0.21,0.11,0.21
772,Carlos Dominguez,es,DF,,Celta Vigo,La Liga,21,2001,3,1,108,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
773,Nicolás Domínguez,ar,MF,,Bologna,Serie A,24,1998,31,26,2300,25.6,3,2,5,3,0,0,10,0,2.6,2.6,2.9,5.4,39,147,84,0.12,0.08,0.20,0.12,0.20,0.10,0.11,0.21,0.10,0.21
774,John Donald,es,MF,DF,Elche,La Liga,21,2000,14,13,1092,12.1,0,0,0,0,0,0,3,1,0.1,0.1,0.1,0.2,3,23,2,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
775,Giulio Donati,it,DF,,Monza,Serie A,32,1990,8,4,422,4.7,1,0,1,1,0,0,4,2,0.4,0.4,0.1,0.5,4,21,8,0.21,0.00,0.21,0.21,0.21,0.08,0.02,0.11,0.08,0.11
776,Kyliane Dong,fr,MF,FW,Troyes,Ligue 1,17,2004,6,2,213,2.4,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,12,4,18,0.00,0.00,0.00,0.00,0.00,0.06,0.08,0.15,0.06,0.15
777,Jordan Dongmo,cm,MF,,Troyes,Ligue 1,21,2001,2,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
778,Gianluigi Donnarumma,it,GK,,Paris S-G,Ligue 1,23,1999,38,38,3409,37.9,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
779,Niklas Dorsch,de,MF,,Augsburg,Bundesliga,24,1998,11,5,483,5.4,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,14,0,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
780,Jodel Dossou,bj,MF,DF,Clermont Foot,Ligue 1,30,1992,9,2,258,2.9,1,0,1,1,0,0,0,0,0.4,0.4,0.2,0.6,8,6,23,0.35,0.00,0.35,0.35,0.35,0.15,0.05,0.21,0.15,0.21
781,Lohann Doucet,fr,MF,FW,Nantes,Ligue 1,19,2002,9,0,91,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.2,2,9,1,0.00,0.00,0.00,0.00,0.00,0.05,0.15,0.20,0.05,0.20
782,Abdoulaye Doucouré,ml,MF,,Everton,Premier League,29,1993,25,17,1533,17.0,5,2,7,5,0,0,6,1,2.4,2.4,2.2,4.6,23,38,66,0.29,0.12,0.41,0.29,0.41,0.14,0.13,0.27,0.14,0.27
783,Cheick Doucouré,ml,MF,,Crystal Palace,Premier League,22,2000,34,34,2769,30.8,0,3,3,0,0,0,10,1,1.4,1.4,1.9,3.4,18,140,17,0.00,0.10,0.10,0.00,0.10,0.05,0.06,0.11,0.05,0.11
784,Siriné Doucouré,ml,FW,MF,Lorient,Ligue 1,20,2002,12,0,136,1.5,0,1,1,0,0,0,0,0,0.7,0.7,0.6,1.3,5,5,20,0.00,0.66,0.66,0.00,0.66,0.47,0.41,0.88,0.47,0.88
785,Désiré Doué,fr,MF,FW,Rennes,Ligue 1,17,2005,26,11,1115,12.4,3,1,4,3,0,0,5,0,1.6,1.6,1.5,3.1,39,57,83,0.24,0.08,0.32,0.24,0.32,0.13,0.12,0.25,0.13,0.25
786,Guela Doué,ci,FW,MF,Rennes,Ligue 1,19,2002,2,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.25,0.25,0.25
787,Ismaël Doukouré,fr,DF,MF,Strasbourg,Ligue 1,19,2003,28,25,2297,25.5,1,1,2,1,0,0,5,0,0.3,0.3,0.4,0.7,27,99,20,0.04,0.04,0.08,0.04,0.08,0.01,0.02,0.03,0.01,0.03
788,Kamory Doumbia,ml,MF,,Reims,Ligue 1,19,2003,26,13,1155,12.8,2,2,4,1,1,1,0,0,3.7,2.9,2.9,5.8,29,85,82,0.16,0.16,0.31,0.08,0.23,0.29,0.23,0.51,0.23,0.45
789,Souleyman Doumbia,ci,DF,FW,Angers,Ligue 1,25,1996,24,21,1790,19.9,0,0,0,0,0,0,2,1,1.0,1.0,1.6,2.6,52,58,95,0.00,0.00,0.00,0.00,0.00,0.05,0.08,0.13,0.05,0.13
790,Flynn Downes,eng,MF,,West Ham,Premier League,23,1999,21,7,762,8.5,0,0,0,0,0,0,2,0,0.4,0.4,0.1,0.5,3,22,11,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.06,0.05,0.06
791,Kami Doyle,eng,MF,,Southampton,Premier League,16,2005,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
792,Bartłomiej Drągowski,pl,GK,,Spezia,Serie A,24,1997,34,34,2946,32.7,0,1,1,0,0,0,1,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.03,0.03,0.00,0.03,0.00,0.00,0.00,0.00,0.00
793,Cody Drameh,eng,DF,,Leeds United,Premier League,20,2001,1,1,69,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
794,Dion Drena Beljo,hr,FW,,Augsburg,Bundesliga,20,2002,18,16,1128,12.5,3,2,5,3,0,0,2,0,1.6,1.6,1.7,3.2,14,15,42,0.24,0.16,0.40,0.24,0.40,0.12,0.13,0.26,0.12,0.26
795,Dominick Drexler,de,MF,FW,Schalke 04,Bundesliga,32,1990,27,16,1366,15.2,4,3,7,4,0,0,3,1,2.4,2.4,2.1,4.5,17,52,69,0.26,0.20,0.46,0.26,0.46,0.16,0.14,0.30,0.16,0.30
796,Domingos Duarte,pt,DF,,Getafe,La Liga,27,1995,31,30,2657,29.5,0,2,2,0,0,0,11,1,1.3,1.3,0.8,2.1,6,63,0,0.00,0.07,0.07,0.00,0.07,0.04,0.03,0.07,0.04,0.07
797,Martin Dúbravka,sk,GK,,Newcastle Utd,Premier League,33,1989,2,1,157,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
798,Marvin Ducksch,de,FW,,Werder Bremen,Bundesliga,28,1994,34,34,2852,31.7,12,6,18,12,0,1,4,0,11.3,10.5,5.5,16.0,31,58,215,0.38,0.19,0.57,0.38,0.57,0.36,0.17,0.53,0.33,0.50
799,Ondrej Duda,sk,MF,,Hellas Verona,Serie A,27,1994,15,11,1061,11.8,0,0,0,0,0,0,4,0,0.8,0.8,0.3,1.1,15,44,22,0.00,0.00,0.00,0.00,0.00,0.07,0.03,0.10,0.07,0.10
800,Ondrej Duda,sk,MF,,Köln,Bundesliga,27,1994,13,9,689,7.7,0,0,0,0,0,0,4,0,0.7,0.7,0.7,1.4,12,40,33,0.00,0.00,0.00,0.00,0.00,0.10,0.09,0.18,0.10,0.18
801,Shane Duffy,ie,DF,FW,Fulham,Premier League,30,1992,5,0,20,0.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.70,0.00,0.70,0.70,0.70
802,Rémy Dugimont,fr,FW,MF,Auxerre,Ligue 1,36,1986,11,0,113,1.3,0,1,1,0,0,0,1,0,0.1,0.1,0.3,0.4,2,8,12,0.00,0.80,0.80,0.00,0.80,0.07,0.22,0.29,0.07,0.29
803,Denzel Dumfries,nl,DF,,Inter,Serie A,26,1996,34,25,2218,24.6,1,4,5,1,0,0,4,0,3.6,3.6,4.9,8.5,62,59,172,0.04,0.16,0.20,0.04,0.20,0.15,0.20,0.35,0.15,0.35
