Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90
711,Ángel Di María,ar,FW,Juventus,it Serie A,34,1988,0,0,0,0,15.1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
712,Boulaye Dia,sn,FW,Salernitana,it Serie A,25,1996,0,0,0,0,28.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
713,Moussa Diaby,fr,FW,Leverkusen,Bundesliga,23,1999,0,0,0,0,30.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
714,Mouctar Diakhaby,gn,DF,Valencia,La Liga,25,1996,0,0,0,0,27.2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
715,Mamadou Diakhon,fr,FW,Reims,Ligue 1,16,2005,0,0,0,0,0.2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
716,Bafodé Diakité,fr,DF,Lille,Ligue 1,21,2001,0,0,0,0,29.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
717,Ibrahim Diakité,gn,DF,Reims,Ligue 1,18,2003,0,0,0,0,1.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
718,Abdou Diallo,sn,DF,RB Leipzig,Bundesliga,26,1996,0,0,0,0,5.3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
719,Baila Diallo,fr,DF,Clermont Foot,Ligue 1,21,2001,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
720,Habib Diallo,sn,FW,Strasbourg,Ligue 1,27,1995,0,0,0,0,32.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
721,Ibrahima Diallo,fr,MF,Southampton,Premier League,23,1999,0,0,0,0,9.1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
722,Ismael Diallo,ci,DF,Ajaccio,Ligue 1,25,1997,0,0,0,0,24.2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
723,Habib Diarra,sn,MF,Strasbourg,Ligue 1,18,2004,0,0,0,0,18.1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
724,Mamady Diarra,ml,MF,Cádiz,La Liga,22,2000,0,0,0,0,0.7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
725,Moussa Diarra,ml,DF,Toulouse,Ligue 1,21,2000,0,0,0,0,13.6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
726,Stéphane Diarra,fr,FW,Lorient,Ligue 1,23,1998,0,0,0,0,11.8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
727,Youba Diarra,ml,MF,Cádiz,La Liga,24,1998,0,0,0,0,1.1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
728,Rúben Dias,pt,DF,Manchester City,Premier League,25,1997,0,0,0,0,22.2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
729,Krépin Diatta,sn,MF,Monaco,Ligue 1,23,1999,0,0,0,0,23.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
730,Mory Diaw,sn,GK,Clermont Foot,Ligue 1,29,1993,0,0,0,0,37.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
731,Brahim Díaz,ma,MF,Milan,it Serie A,22,1999,0,0,0,0,21.4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
732,Luis Díaz,co,FW,Liverpool,Premier League,25,1997,0,0,0,0,11.1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
733,Justin Diehl,de,MF,Köln,Bundesliga,17,2004,0,0,0,0,0.2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
734,Bamba Dieng,sn,FW,Marseille,Ligue 1,22,2000,0,0,0,0,2.2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
735,Bamba Dieng,sn,FW,Lorient,Ligue 1,22,2000,0,0,0,0,8.3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
736,Eric Dier,eng,DF,Tottenham,Premier League,28,1994,0,0,0,0,31.3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
737,Florian Dietz,de,FW,Köln,Bundesliga,23,1998,0,0,0,0,4.4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
738,Lucas Digne,fr,DF,Aston Villa,Premier League,29,1993,0,0,0,0,16.7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
739,Federico Dimarco,it,DF,Inter,it Serie A,24,1997,0,0,0,0,23.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
740,Stole Dimitrievski,mk,GK,Rayo Vallecano,La Liga,28,1993,0,0,0,0,36.9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
741,Junior Dina Ebimbe,fr,DF,Eint Frankfurt,Bundesliga,21,2000,0,0,0,0,11.8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
742,Tristan Dingomé,cm,MF,Troyes,Ligue 1,31,1991,0,0,0,0,1.1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
743,Eren Dinkçi,de,FW,Werder Bremen,Bundesliga,20,2001,0,0,0,0,2.6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
744,Sinaly Diomande,ci,DF,Lyon,Ligue 1,21,2001,0,0,0,0,21.7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
745,Lois Diony,fr,FW,Angers,Ligue 1,29,1992,0,0,0,0,5.6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
746,Edan Diop,fr,DF,Monaco,Ligue 1,17,2004,0,0,0,0,2.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
747,Issa Diop,fr,DF,Fulham,Premier League,25,1997,0,0,0,0,22.4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
748,Sofiane Diop,fr,MF,Nice,Ligue 1,22,2000,0,0,0,0,13.6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
749,Sofiane Diop,fr,MF,Monaco,Ligue 1,22,2000,0,0,0,0,0.7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
750,Yehvann Diouf,fr,GK,Reims,Ligue 1,22,1999,0,0,0,0,31.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
751,Axel Disasi,fr,DF,Monaco,Ligue 1,24,1998,0,0,0,0,37.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
752,Tiago Djaló,pt,DF,Lille,Ligue 1,22,2000,0,0,0,0,22.4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
753,Djené,tg,DF,Getafe,La Liga,30,1991,0,0,0,0,31.6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
754,Moussa Djenepo,ml,DF,Southampton,Premier League,24,1998,0,0,0,0,7.9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
755,Koffi Djidji,ci,DF,Torino,it Serie A,29,1992,0,0,0,0,26.9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
756,Alexander Djiku,gh,DF,Strasbourg,Ligue 1,27,1994,0,0,0,0,29.7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
757,Berat Djimsiti,al,DF,Atalanta,it Serie A,29,1993,0,0,0,0,20.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
758,Moussa Djitte,sn,FW,Ajaccio,Ligue 1,22,1999,0,0,0,0,1.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
759,Ouparine Djoco,gw,GK,Clermont Foot,Ligue 1,24,1998,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
760,Marko Dmitrović,rs,GK,Sevilla,La Liga,30,1992,0,0,0,0,14.1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
761,Alan Do Marcolino,ga,FW,Rennes,Ligue 1,20,2002,0,0,0,0,0.2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
762,Ben Doak,sct,FW,Liverpool,Premier League,16,2005,0,0,0,0,0.3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
763,Ritsu Doan,jp,MF,Freiburg,Bundesliga,24,1998,0,0,0,0,26.9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
764,Dodô,br,DF,Fiorentina,it Serie A,23,1998,0,0,0,0,25.9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
765,Danilho Doekhi,nl,DF,Union Berlin,Bundesliga,24,1998,0,0,0,0,24.6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
766,Matt Doherty,ie,DF,Tottenham,Premier League,30,1992,0,0,0,0,7.4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
767,Matt Doherty,ie,DF,Atlético Madrid,La Liga,30,1992,0,0,0,0,0.2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
768,Josh Doig,sct,DF,Hellas Verona,it Serie A,20,2002,0,0,0,0,15.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
769,Jeremy Doku,be,MF,Rennes,Ligue 1,20,2002,0,0,0,0,14.3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
770,Kasper Dolberg,dk,FW,Sevilla,La Liga,24,1997,0,0,0,0,2.2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
771,Kasper Dolberg,dk,FW,Hoffenheim,Bundesliga,24,1997,0,0,0,0,4.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
772,Carlos Dominguez,es,DF,Celta Vigo,La Liga,21,2001,0,0,0,0,1.2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
773,Nicolás Domínguez,ar,MF,Bologna,it Serie A,24,1998,0,0,0,0,25.6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
774,John Donald,es,MF,Elche,La Liga,21,2000,0,0,0,0,12.1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
775,Giulio Donati,it,DF,Monza,it Serie A,32,1990,0,0,0,0,4.7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
776,Kyliane Dong,fr,MF,Troyes,Ligue 1,17,2004,0,0,0,0,2.4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
777,Jordan Dongmo,cm,MF,Troyes,Ligue 1,21,2001,0,0,0,0,0.2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
778,Gianluigi Donnarumma,it,GK,Paris S-G,Ligue 1,23,1999,0,0,0,0,37.9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
779,Niklas Dorsch,de,MF,Augsburg,Bundesliga,24,1998,0,0,0,0,5.4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
780,Jodel Dossou,bj,MF,Clermont Foot,Ligue 1,30,1992,0,0,0,0,2.9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
781,Lohann Doucet,fr,MF,Nantes,Ligue 1,19,2002,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
782,Abdoulaye Doucouré,ml,MF,Everton,Premier League,29,1993,0,0,0,0,17.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
783,Cheick Doucouré,ml,MF,Crystal Palace,Premier League,22,2000,0,0,0,0,30.8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
784,Siriné Doucouré,ml,FW,Lorient,Ligue 1,20,2002,0,0,0,0,1.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
785,Désiré Doué,fr,MF,Rennes,Ligue 1,17,2005,0,0,0,0,12.4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
786,Guela Doué,ci,FW,Rennes,Ligue 1,19,2002,0,0,0,0,0.1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
787,Ismaël Doukouré,fr,DF,Strasbourg,Ligue 1,19,2003,0,0,0,0,25.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
788,Kamory Doumbia,ml,MF,Reims,Ligue 1,19,2003,0,0,0,0,12.8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
789,Souleyman Doumbia,ci,DF,Angers,Ligue 1,25,1996,0,0,0,0,19.9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
790,Flynn Downes,eng,MF,West Ham,Premier League,23,1999,0,0,0,0,8.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
791,Kami Doyle,eng,MF,Southampton,Premier League,16,2005,0,0,0,0,0.1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
792,Bartłomiej Drągowski,pl,GK,Spezia,it Serie A,24,1997,0,0,0,0,32.7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
793,Cody Drameh,eng,DF,Leeds United,Premier League,20,2001,0,0,0,0,0.8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
794,Dion Drena Beljo,hr,FW,Augsburg,Bundesliga,20,2002,0,0,0,0,12.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
795,Dominick Drexler,de,MF,Schalke 04,Bundesliga,32,1990,0,0,0,0,15.2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
796,Domingos Duarte,pt,DF,Getafe,La Liga,27,1995,0,0,0,0,29.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
797,Martin Dúbravka,sk,GK,Newcastle Utd,Premier League,33,1989,0,0,0,0,1.7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
798,Marvin Ducksch,de,FW,Werder Bremen,Bundesliga,28,1994,0,0,0,0,31.7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
799,Ondrej Duda,sk,MF,Hellas Verona,it Serie A,27,1994,0,0,0,0,11.8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
800,Ondrej Duda,sk,MF,Köln,Bundesliga,27,1994,0,0,0,0,7.7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
801,Shane Duffy,ie,DF,Fulham,Premier League,30,1992,0,0,0,0,0.2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
802,Rémy Dugimont,fr,FW,Auxerre,Ligue 1,36,1986,0,0,0,0,1.3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
803,Denzel Dumfries,nl,DF,Inter,it Serie A,26,1996,0,0,0,0,24.6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
804,Alfred Duncan,gh,MF,Fiorentina,it Serie A,29,1993,0,0,0,0,12.3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
805,Lewis Dunk,eng,DF,Brighton,Premier League,30,1991,0,0,0,0,36.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
806,Maxime Dupé,fr,GK,Toulouse,Ligue 1,29,1993,0,0,0,0,38.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
807,Jhon Durán,co,FW,Aston Villa,Premier League,18,2003,0,0,0,0,1.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
808,Pablo Durán,es,MF,Celta Vigo,La Liga,21,2001,0,0,0,0,0.4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
809,Julien Duranville,be,MF,Dortmund,Bundesliga,16,2006,0,0,0,0,0.3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
810,Hugo Duro,es,FW,Valencia,La Liga,22,1999,0,0,0,0,15.4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
811,Jean-Kevin Duverne,ht,DF,Brest,Ligue 1,25,1997,0,0,0,0,27.9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
812,Paulo Dybala,ar,MF,Roma,it Serie A,28,1993,0,0,0,0,19.3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
813,Edin Džeko,ba,FW,Inter,it Serie A,36,1986,0,0,0,0,19.2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
814,Malcolm Ebiowei,eng,MF,Crystal Palace,Premier League,18,2003,0,0,0,0,0.4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
815,Festy Ebosele,ie,DF,Udinese,it Serie A,19,2002,0,0,0,0,4.6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
816,Enzo Ebosse,cm,DF,Udinese,it Serie A,23,1999,0,0,0,0,10.3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
817,Tyronne Ebuehi,ng,DF,Empoli,it Serie A,26,1995,0,0,0,0,21.4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
818,Ederson,br,GK,Manchester City,Premier League,28,1993,0,0,0,0,35.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
819,Éderson,br,MF,Atalanta,it Serie A,23,1999,0,0,0,0,24.6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
820,Odsonne Édouard,fr,FW,Crystal Palace,Premier League,24,1998,0,0,0,0,20.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
821,Samuel Edozie,eng,FW,Southampton,Premier League,19,2003,0,0,0,0,6.3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
822,Maximilian Eggestein,de,MF,Freiburg,Bundesliga,25,1996,0,0,0,0,27.2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
823,Lilian Egloff,de,MF,Stuttgart,Bundesliga,19,2002,0,0,0,0,2.7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
824,Íñigo Eguaras,es,MF,Almería,La Liga,30,1992,0,0,0,0,10.7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
825,Kingsley Ehizibue,nl,DF,Udinese,it Serie A,27,1995,0,0,0,0,17.1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
826,Kingsley Ehizibue,nl,DF,Köln,Bundesliga,27,1995,0,0,0,0,0.7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
827,Julian Eitschberger,de,FW,Hertha BSC,Bundesliga,18,2004,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
828,Chidera Ejuke,ng,FW,Hertha BSC,Bundesliga,24,1998,0,0,0,0,9.9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
829,Albin Ekdal,se,MF,Spezia,it Serie A,33,1989,0,0,0,0,19.3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
830,Hugo Ekitike,fr,FW,Paris S-G,Ligue 1,20,2002,0,0,0,0,12.8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
831,Emmanuel Ekong,se,FW,Empoli,it Serie A,20,2002,0,0,0,0,0.2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
832,Anthony Elanga,se,FW,Manchester Utd,Premier League,20,2002,0,0,0,0,4.7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
833,Alberth Elis,hn,MF,Brest,Ligue 1,26,1996,0,0,0,0,2.9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
834,Mikael Ellertsson,is,MF,Spezia,it Serie A,20,2002,0,0,0,0,1.9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
835,Harvey Elliott,eng,MF,Liverpool,Premier League,19,2003,0,0,0,0,17.9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
836,Elif Elmas,mk,FW,Napoli,it Serie A,22,1999,0,0,0,0,18.1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
837,Mohamed Elneny,eg,MF,Arsenal,Premier League,30,1992,0,0,0,0,1.3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
838,Aritz Elustondo,es,DF,Real Sociedad,La Liga,28,1994,0,0,0,0,16.1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
839,Nico Elvedi,ch,DF,Gladbach,Bundesliga,25,1996,0,0,0,0,31.4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
840,Rodrigo Ely,br,DF,Almería,La Liga,28,1993,0,0,0,0,35.1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
841,Mohamed Elyounoussi,no,MF,Southampton,Premier League,27,1994,0,0,0,0,24.1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
842,Adri Embarba,es,FW,Almería,La Liga,30,1992,0,0,0,0,16.4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
843,Adri Embarba,es,FW,Espanyol,La Liga,30,1992,0,0,0,0,0.4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
844,Breel Embolo,ch,FW,Monaco,Ligue 1,25,1997,0,0,0,0,20.7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
845,Emerson,br,DF,Tottenham,Premier League,23,1999,0,0,0,0,19.3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
846,Youssef En-Nesyri,ma,FW,Sevilla,La Liga,25,1997,0,0,0,0,18.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
847,Julio Enciso,py,FW,Brighton,Premier League,18,2004,0,0,0,0,9.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
848,Wataru Endo,jp,MF,Stuttgart,Bundesliga,29,1993,0,0,0,0,32.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
849,Arne Engels,be,MF,Augsburg,Bundesliga,18,2003,0,0,0,0,16.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
850,Christian Eriksen,dk,MF,Manchester Utd,Premier League,30,1992,0,0,0,0,22.8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
851,Martin Erlic,hr,DF,Sassuolo,it Serie A,24,1998,0,0,0,0,25.9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
852,Tjark Ernst,de,GK,Hertha BSC,Bundesliga,19,2003,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
853,Gonzalo Escalante,ar,MF,Cremonese,it Serie A,29,1993,0,0,0,0,6.2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
854,Gonzalo Escalante,ar,MF,Cádiz,La Liga,29,1993,0,0,0,0,12.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
855,Sergio Escudero,es,DF,Valladolid,La Liga,32,1989,0,0,0,0,16.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
856,Alfonso Espino,uy,DF,Cádiz,La Liga,30,1992,0,0,0,0,34.7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
857,Bernardo Espinosa,co,DF,Girona,La Liga,33,1989,0,0,0,0,13.6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
858,Salvatore Esposito,it,MF,Spezia,it Serie A,21,2000,0,0,0,0,10.8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
859,Maxime Estève,fr,DF,Montpellier,Ligue 1,20,2002,0,0,0,0,18.3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
860,Pervis Estupiñán,ec,DF,Brighton,Premier League,24,1998,0,0,0,0,29.7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
861,Jonny Evans,nir,DF,Leicester City,Premier League,34,1988,0,0,0,0,11.7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
862,Edu Expósito,es,MF,Espanyol,La Liga,25,1996,0,0,0,0,12.9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
863,Eberechi Eze,eng,MF,Crystal Palace,Premier League,24,1998,0,0,0,0,29.3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
864,Kimberly Ezekwem,de,DF,Freiburg,Bundesliga,21,2001,0,0,0,0,0.1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
